,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Motherboard:LGA1151:192876126202","ASUS TUFZ390-Plus Gaming Wi-Fi LGA1151 DDR4 HDMI DisplayPort M.2 Z390 ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS TUFZ390-Plus Gaming Wi-Fi LGA1151 DDR4 HDMI DisplayPort M.2 Z390 ATX Retail",0,"each (ea)","Count in each",225.70,,,0.00,0,"No","","TUFZ390-PLUS GAMING WiFi","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:ROG STRIX B365-F GAMING","ASUS ROG STRIX B365-F GAMING B365 LGA1151 DDR4 PCI Express HDMI / DVI / Display Port ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS ROG STRIX B365-F GAMING B365 LGA1151 DDR4 PCI Express HDMI / DVI / Display Port ATX Retail",0,"each (ea)","Count in each",154.41,,,0.00,0,"No","","ROG STRIX B365-F GAMING","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:Z390 M GAMING","Gigabyte MB Z390 M GAMING Micro ATX I O Shield","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte MB Z390 M GAMING Micro ATX I O Shield",0,"each (ea)","Count in each",163.00,,,0.00,0,"No","","Z390 M GAMING","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:Prime H310I-Plus R2.0/CSM","ASUS PRIME H310I-PLUS R2.0/CSM H310 LGA1151 Core i7/i5/i3 Maximum 32GB DDR4 mITX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS PRIME H310I-PLUS R2.0/CSM H310 LGA1151 Core i7/i5/i3 Maximum 32GB DDR4 mITX Retail",0,"each (ea)","Count in each",118.03,,,139.99,158.1887,"No","","Prime H310I-Plus R2.0/CSM","No",,"115/0511","116","139.99/0407",,"PRIME H310i-Plus R2.0/CSM"
,"Active","Inventory Part","Motherboard:LGA1151:735858332767","Intel Server Board S1200SPLR","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Server Board S1200SPLR",0,"each (ea)","Count in each",290.85,,,0.00,0,"No","","DBS1200SPLR","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:PRIME B365M-A","ASUS PRIME B365M-A B365 S1151 DDR4 PCIE PCIE USB HDMI DVI Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS MB PRIME B365M-A B365 S1151 DDR4 PCIE PCIE USB HDMI DVI Retail",0,"each (ea)","Count in each",94.30,,,0.00,0,"No","","PRIME B365M-A","No",,"96","97",,,
,"Active","Inventory Part","Motherboard:LGA1151:WS C246M PRO","Asus WS C246M PRO LGA1151 C246 Max 64GB DDR4 micro-ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus WS C246M PRO Workstation Motherboard - Intel Chipset - Socket H4 LGA-1151",0,"each (ea)","Count in each",309.00,,,0.00,0,"No","","WS C246M PRO","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:824142169643","MSI Z390GAMINGP MPG Z390 GAMING PLUS LGA1151 Core 9000 64GB DDR4 DVI HDMI PCI-Express ATX Retail..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI Z390GAMINGP MPG Z390 GAMING PLUS LGA1151 Core 9000 64GB DDR4 DVI HDMI PCI-Express ATX Retail..",0,"each (ea)","Count in each",174.99,,,209.99,237.2887,"No","","Z390GAMINGP","No",,"181/0330","183","209.99/0407",,
,"Active","Inventory Part","Motherboard:LGA1151:H370M D3H GSM","Gigabyte MB H370M D3H GSM Ci7 i5 i3 Intel H370 S1151 64G DDR4 W10 Micro ATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte MB H370M D3H GSM Ci7 i5 i3 Intel H370 S1151 64G DDR4 W10 Micro ATX",0,"each (ea)","Count in each",125.00,,,0.00,0,"No","","H370M D3H GSM","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:DBS1200SPLR","Intel Server Board S1200SP Socket 1151 uATX Board","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Intel Server Board S1200SP Socket 1151 uATX Board",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","DBS1200SPLR","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:B360N WIFI","Gigabyte MB B360N WIFI Intel B360 Ci7 i5 i3 S1151 DDR4 32G W10 Mini-ITX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte MB B360N WIFI Intel B360 Ci7 i5 i3 S1151 DDR4 32G W10 Mini-ITX",0,"each (ea)","Count in each",137.12,,,0.00,0,"No","","B360N WIFI","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:192876122426","ASUS ROG Strix Z390-H Gaming LGA1151 Z390-H DDR4 DisplayPort HDMI USB ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS ROG Strix Z390-H Gaming LGA1151 Z390-H DDR4 DisplayPort HDMI USB ATX Retail",0,"each (ea)","Count in each",229.50,,,0.00,0,"No","","ROG STRIX Z390-H GAMING","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:843368058876","EVGA MB 131-CS-E399-KR Z390 Dark S1151 SATA 6Gb s USB 3.1 Gen 1 USB 3.1 Gen2 E-ATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"EVGA MB 131-CS-E399-KR Z390 Dark S1151 SATA 6Gb s USB 3.1 Gen 1 USB 3.1 Gen2 E-ATX",0,"each (ea)","Count in each",561.80,,,0.00,0,"No","","131-CS-E399-KR","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:192876030622","Asus PRIME H310M-A R2.0 S1151 Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus PRIME H310M-A R2.0 S1151 Motherboard",0,"each (ea)","Count in each",92.50,,,0.00,0,"No","","PRIME H310M-A R2.0","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523011447","Gigabyte Z370 AORUS Gaming 7 LGA1151 Intel DDR4 HDMI DP","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Z370 AORUS Gaming 7 Motherboard CPU I3 I5 I7 Lga1151 Intel Ddr4 HDMI DP",0,"each (ea)","Count in each",341.99,,,0.00,0,"No","","Z370 AORUS Gaming 7","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:Z390-A PRO","MSI Z390APRO Z390-A Pro LGA1151 Core 9000 64GB DDR4 D-SUB DVI DisplayPort SATA PCI-Express ATX R...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI Z390APRO Z390-A Pro LGA1151 Core 9000 64GB DDR4 D-SUB DVI DisplayPort SATA PCI-Express ATX R...",7,"each (ea)","Count in each",183.00,,,214.00,241.82,"No",""," Z390-A PRO","No",,"168/0511","169",,,
,"Active","Inventory Part","Motherboard:LGA1151:889523016954","Gigabyte Motherboard H310M A 2.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Motherboard H310M A 2.0",0,"each (ea)","Count in each",80.00,,,0.00,0,"No","","H310M A 2.0","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889349909904","ASUS Prime B360-PLUS LGA1151 Intel B360 DDR4 HDMI DVI-D VGA M.2 ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Prime B360-PLUS LGA1151 Intel B360 DDR4 HDMI DVI-D VGA M.2 ATX Retail",0,"each (ea)","Count in each",127.50,,,0.00,0,"No",""," PRIME B360-PLUS","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889349993354","ASUS TUF H310-PLUS GAMING S1151 H310 DDR4 HDMI VGA M.2 ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS TUF H310-PLUS GAMING S1151 H310 DDR4 HDMI VGA M.2 ATX Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","TUF H310-PLUS GAMING","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523013106","Gigabyte Ultra Durable B360 HD3 Intel Chipset LGA-1151","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Ultra Durable B360 HD3 Intel Chipset LGA-1151",0,"each (ea)","Count in each",116.99,,,0.00,0,"No","","B360 HD3","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889349191682","Asus H110M-C/CSM LGA1151 MAX 32G microATX, Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus H110M-C/CSM LGA1151 MAX 32G microATX, Retail",0,"each (ea)","Count in each",75.67,,,0.00,0,"No","","H110M-C/CSM","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889349985083","Asus PRIME B360M-C/CSM-C-SI LGA1151 B360 DDR4 Max 64GB micriATX Bulk","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus PRIME B360M-C/CSM-C-SI LGA1151 B360 DDR4 Max 64GB micriATX Bulk",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","PRIME B360M-C/CSM-C-SI","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:ROG STRIX Z390-E GAMING","ASUS ROG Strix Z390-E Gaming LGA1151 Z390-E DDR4 DisplayPort HDMI USB WiFi ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS ROG Strix Z390-E Gaming LGA1151 Z390-E DDR4 DisplayPort HDMI USB WiFi ATX Retail",4,"each (ea)","Count in each",299.00,,,389.99,440.6887,"No","","ROG STRIX Z390-E GAMING","No",,"317/0525","319",,"312.35/me/0527","ROG STRIX Z390-E GAMING"
,"Active","Inventory Part","Motherboard:LGA1151:PRIME H310M-E R2.0","ASUS PRIME H310M-E R2.0 Core i3 i5 i7 LGA1151 H310 Max32GB DDR4 mATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS PRIME H310M-E R2.0 Core i3 i5 i7 LGA1151 H310 Max32GB DDR4 micro-ATX Retail",6,"each (ea)","Count in each",77.62,,,0.00,0,"No","","PRIME H310M-E R2.0","No",,"80.50/0511","81.5","108.99/0413",,"PRIME H310M-E R2.0"
,"Active","Inventory Part","Motherboard:LGA1151:889523015032","Gigabyte Z390 UD LGA 1151 Intel Z390 SATA 6GB/s ATX Intel","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Z390 UD LGA 1151 Intel Z390 SATA 6GB/s ATX Intel",0,"each (ea)","Count in each",129.99,,,0.00,0,"No","","Z390 UD","No",,"145/0406","148","167.5/0403",,
,"Active","Inventory Part","Motherboard:LGA1151:889523014882","Gigabyte Z390 AORUS PRO WIFI Intel 2X2 802 11ac WIFI and Bluetooth 5.0 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Motherboard Z390 AORUS PRO WIFI Intel 2X2 802 11ac WIFI and Bluebooth5.0 Retail",0,"each (ea)","Count in each",199.00,,,275.50,311.315,"No","","Z390 AORUS PRO WIFI","No",,"239/0413","242","275.50/0403",,
,"Active","Inventory Part","Motherboard:LGA1151:192876124130","Asus ROG Maximus XI Hero Wi-Fi LGA1151 Z390 DDR4 DisplayPort HDMI USB ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Motherboard ROG Maximus XI Hero Wi-Fi LGA1151 Z390 DDR4 DisplayPort HDMI USB ATX Retail",0,"each (ea)","Count in each",347.29,,,0.00,0,"No","","ROG MAXIMUS XI HERO WI-FI","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:192876124604","Asus PRIME H310M-C R2.0/CSM Core i7/i5/i3 Pentium Celeron H210 Maximum 32GB DDR4 mATX Retail..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus PRIME H310M-C R2.0/CSM Core i7/i5/i3 Pentium Celeron H210 Maximum 32GB DDR4 mATX Retail..",0,"each (ea)","Count in each",93.00,,,0.00,0,"No","","PRIME H310M-C R2.0/CSM","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523014806","Aorus Z390 AORUS PRO Motherboard LGA-1151","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Aorus Z390 AORUS PRO Motherboard LGA-1151",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","Z390 AORUS PRO","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:Z390 AORUS XTREME WATERFORCE 5G","Gigabyte Z390 AORUS XTREME WATERFORCE 5G Premium Bundle with I9-9900k","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Z390 AORUS XTREME WATERFORCE 5G Premium Bundle with I9-9900k..",0,"each (ea)","Count in each",2167.98,,,0.00,0,"No","","Z390 AORUS XTREME WATERFORCE 5G","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:192876125557","ASUS TUF Z390-Pro Gaming LGA1151 DDR4 HDMI M.2 Z390 USB 3.1 Gen2","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard TUF Z390-Pro Gaming LGA1151 DDR4 HDMI M.2 Z390 USB 3.1 Gen2",0,"each (ea)","Count in each",202.11,,,0.00,0,"No","","TUF Z390-PRO GAMING","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:192876129692","ASUS Prime Z390-A LGA1151  DisplayPort HDMI M.2 ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Prime Z390-A LGA1151 DDR4 DisplayPort HDMI M.2 USB 3.1 Gen2 Gigabit LAN ATX Retail",0,"each (ea)","Count in each",199.00,,,0.00,0,"No","","PRIME Z390-A","No",,"247/0508","248","246.99/0407",,
,"Active","Inventory Part","Motherboard:LGA1151:PRIME Z370-P II","ASUS PRIME Z370-P II LGA1151 HDMI DVI M.2  ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard PRIME Z370-P II LGA1151 DDR4 HDMI DVI M.2 Z370 ATX with USB Retail",0,"each (ea)","Count in each",141.88,,,199.99,225.9887,"No","","PRIME Z370-P II","No",,"153/0511","154","199",,"PRIME Z370-P II"
,"Active","Inventory Part","Motherboard:LGA1151:889349992500","ASUS TUF B360M-PLUS GAMING S1151 DDR4 HDMI VGA M.2 mATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS TUF B360M-PLUS GAMING S1151 DDR4 HDMI VGA M.2 mATX Retail",0,"each (ea)","Count in each",120.00,,,0.00,0,"No","","TUF B360M-PLUS GAMING","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:192876128497","ASUS Prime Z390-P LGA 1151 Z390 DDR4 HDMI DisplayPort M.2 ATX with USB3.1 Gen 2 Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Prime Z390-P LGA 1151 Z390 DDR4 HDMI DisplayPort M.2 ATX with USB3.1 Gen 2 Retail",0,"each (ea)","Count in each",170.00,,,0.00,0,"No","","PRIME Z390-P","No",,"164","165",,,
,"Active","Inventory Part","Motherboard:LGA1151:672042330065","SuperMicro MBD-C9Z390-PGW-O LGA1151 Z390","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SuperMicro MBD-C9Z390-PGW-O Core i9/i7/i5/i3 LGA1151 Z390 64GB 4 x PCI Express 3.0 M.2 ATX Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","MBD-C9Z390-PGW-O","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:824142171271","MSI Z390MEDGEAC MPG Z390M Gaming Edge AC LGA 1151 Core 9000 64GB DDR4 HDMI DisplayPort Micro-ATX...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI Z390MEDGEAC MPG Z390M Gaming Edge AC LGA 1151 Core 9000 64GB DDR4 HDMI DisplayPort Micro-ATX...",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","Z390MEDGEAC","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:824142169865","MSI MAG Z390 TOMAHAWK LGA 1151 (8th/9th Gen CPU) Intel Z390 DDR4, PCIe 3.0 MB","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI MAG Z390 TOMAHAWK LGA 1151 (8th/9th Gen CPU) Intel Z390 DDR4, PCIe 3.0 MB",0,"each (ea)","Count in each",188.37,,,0.00,0,"No","","MAG Z390 TOMAHAWK","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:824142140994","MSI Z270-A PRO Core i3/i5/i7 Z270 LGA1151 DDR4 SATA PCI Express USB3.1 ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI Z270-A PRO Core i3/i5/i7 Z270 LGA1151 DDR4 SATA PCI Express USB3.1 ATX Retail",0,"each (ea)","Count in each",144.99,,,0.00,0,"No","","Z270-A PRO","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:824142140000","MSI Z270 GAMING M3 LGA1151","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MSI Z270 GAMING M3 LGA1151",0,"each (ea)","Count in each",141.90,,,0.00,0,"No","","Z270 GAMING M3","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523014172","GIGABYTE GA-H310N (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"GIGABYTE GA-H310N (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","H310N (rev. 1.0)","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523012840","Gigabyte H370M DS3H LGA1151 Intel H370","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte H370M DS3H LGA1151 Intel H370",0,"each (ea)","Count in each",127.25,,,0.00,0,"No","","H370M DS3H","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523012673","Gigabyte AORUS B360 AORUS GAMING 3 WIFI Socket H4 LGA-1151 Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte AORUS B360 AORUS GAMING 3 WIFI Desktop Motherboard - Intel Chipset - Socket H4 LGA-1151",0,"each (ea)","Count in each",151.19,,,0.00,0,"No","","B360 AORUS Gaming 3 WIFI","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523012635","Gigabyte B360M DS3H LGA 1151 Intel B360 USB3.1 Micro ATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte B360M DS3H LGA 1151 Intel B360 USB3.1 Micro ATX Motherboard",0,"each (ea)","Count in each",89.88,,,0.00,0,"No","","B360M DS3H","No",,"95","96",,,
,"Active","Inventory Part","Motherboard:LGA1151:889523012611","GIGABYTE B360M D3H LGA 1151 Intel B360 HDMI SATA 6Gb/s Micro ATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Motherboard B360M D3H",0,"each (ea)","Count in each",92.55,,,0.00,0,"No","","B360M D3H","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523011836","Gigabyte Z370P D3 Intel Z370 S1151 ATX DDR4 PCIE SATA Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte Z370P D3 Intel Z370 S1151 ATX DDR4 PCIE SATA Retail",0,"each (ea)","Count in each",139.00,,,0.00,0,"No","","Z370P D3","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889523004555","Gigabyte GA-H110N LGA1151 Core i7/i5/i3 H110 DDR4 SATA PCI Express Mini-ITX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Gigabyte GA-H110N LGA1151 Core i7/i5/i3 H110 DDR4 SATA PCI Express Mini-ITX Retail",0,"each (ea)","Count in each",111.11,,,0.00,0,"No","","GA-H110N","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:4717677336733","AsRock Z390 Pro4 ATX S1151 MB","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"AsRock Z390 Pro4 ATX S1151 MB",0,"each (ea)","Count in each",149.00,,,0.00,0,"No","","Z390 Pro4","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:4717677334180","ASRock Z370 Pro4 LGA 1151 (300 Series) Intel Z370 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASRock Z370 Pro4 LGA 1151 (300 Series) Intel Z370 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard",0,"each (ea)","Count in each",139.99,,,0.00,0,"No","","Z370 Pro4","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:PRIME H310M-A R2.0/CSM","ASUS PRIME H310M-A R2.0/CSM Core i7/i5/i3 LGA1151 DDR4 uATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard PRIME H310M-A R2.0/CSM Core i7/i5/i3 LGA1151 H310 Max.32GB DDR4 uATX Retail",12,"each (ea)","Count in each",90.00,,,0.00,0,"No","","PRIME H310M-A R2.0/CSM","No",,"96.5/0511","97","125",,"PRIME H310M-A R2.0/CSM"
,"Active","Inventory Part","Motherboard:LGA1151:889349595794","ASUS PRIME B250M-C/CSM S1151 DDR4 B250 SATA PCI Express HDMI/DVI/VGA M.2 USB3.0 mATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS PRIME B250M-C/CSM S1151 DDR4 B250 SATA PCI Express HDMI/DVI/VGA M.2 USB3.0 mATX Retail",0,"each (ea)","Count in each",100.00,,,0.00,0,"No","","PRIME B250M-C/CSM","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:PRIME B360M-A","ASUS PRIME B360M-A LGA1151 DDR4 HDMI DVI VGA M.2 mATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS PRIME B360M-A LGA1151 (300 Series) DDR4 HDMI DVI VGA M.2 mATX Motherboard",2,"each (ea)","Count in each",100.00,,,0.00,0,"No","","PRIME B360M-A","No",,"106/0519","107","129/0407",,"PRIME B360M-A"
,"Active","Inventory Part","Motherboard:LGA1151:PRIME B360M-C/CSM","ASUS Prime B360M-C/CSM S1151 B350 DR4 SATA PCIE Micro-ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard Prime B360M-C/CSM S1151 B350 DR4 SATA PCIE Micro-ATX Retail",1,"each (ea)","Count in each",116.60,,,0.00,0,"No","","PRIME B360M-C/CSM","No",,"119/0519","120","135",,"PRIME B360M-C/CSM"
,"Active","Inventory Part","Motherboard:LGA1151:889349906606","Asus Prime H310M-A S1151 DDR4 HDMI VGA DVI mATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Prime H310M-A LGA 1151 (300 Series) DDR4 HDMI VGA DVI mATX Motherboard",0,"each (ea)","Count in each",88.00,,,0.00,0,"No","","Prime H310M-A","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:PRIME H370-A/CSM","ASUS Prime H370-A/CSM LGA1151 H370 Dual M.2 USB 3.1 Gen2 Retail Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard Prime H370-A/CSM LGA1151 H370 Dual M.2 USB 3.1 Gen2 Retail",0,"each (ea)","Count in each",149.60,,,0.00,0,"No","","PRIME H370-A/CSM","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:PRIME H370M-PLUS/CSM","Asus Prime H370M-PLUS/CSM S1151 H370 DDR4 HDMI DVI VGA M.2 mATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Asus Prime H370M-PLUS/CSM S1151 H370 DDR4 HDMI DVI VGA M.2 mATX Retail",5,"each (ea)","Count in each",122.75,,,0.00,0,"No","","PRIME H370M-PLUS/CSM","No",,"132/0511","133","158.99/0407",,"PRIME H370M-PLUS/CSM"
,"Active","Inventory Part","Motherboard:LGA1151:Prime Z370-A II","ASUS  PRIME Z370-A II LGA1151 DDR4 HDMI DVI M.2 ATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS  PRIME Z370-A II LGA1151 DDR4 HDMI DVI M.2 Z370 ATX Motherboard with USB Retail",0,"each (ea)","Count in each",179.88,,,229.99,259.8887,"No","","Prime Z370-A II","No",,"195/0519","197","191.99/0407",,"Prime Z370-A II"
,"Active","Inventory Part","Motherboard:LGA1151:889349853559","ASUS Prime Z370-P LGA1151 DDR4 HDMI DVI M.2 ATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard Prime Z370-P LGA1151 DDR4 HDMI DVI M.2 Z370 ATX Motherboard with USB Retail",0,"each (ea)","Count in each",153.40,,,0.00,0,"No","","Prime Z370-P","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889349854969","ASUS ROG Strix Z370-E Gaming LGA 1151 HDMI USB 3.1 ATX Motherboard","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS ROG Strix Z370-E Gaming LGA 1151 (300 Series) Intel Z370 HDMI SATA 6Gb/s USB 3.1 ATX Intel ...",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","Strix Z370-E Gaming","No",,,,,,
,"Active","Inventory Part","Motherboard:LGA1151:889349973998","ASUS TUF H370-PRO GAMING Wi-Fi LGA1151 USB 3.1 Gen 2 WiFi RGB Header Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Motherboard TUF H370-PRO GAMING Wi-Fi LGA 1151 Gen 2 WiFi RGB Header Retail",0,"each (ea)","Count in each",161.13,,,0.00,0,"No","","TUF H370-PRO GAMING WI-FI","No",,,,,,
